[8, 0]
[3062, 6]
[226, 0]
[1675, 3]
[4218, 8]
[1522, 3]
[3368, 6]
[1101, 2]
[1148, 2]
[3311, 6]
[2223, 4]
[1206, 2]
[583, 1]
[3300, 6]
[2790, 5]
[3171, 6]
[3201, 6]
[4755, 9]
[2582, 5]
[4095, 8]
[3595, 7]
[4137, 8]
[38, 0]
[4564, 9]
[1355, 2]
[505, 1]
[3285, 6]
[1775, 3]
[754, 1]
[1714, 3]
[168, 0]
[2748, 5]
[1043, 2]
[28, 0]
[2570, 5]
[362, 0]
[3031, 6]
[815, 1]
[688, 1]
[1886, 3]
[3651, 7]
[3558, 7]
[4797, 9]
[2665, 5]
[3286, 6]
[2242, 4]
[2083, 4]
[2884, 5]
[2849, 5]
[2350, 4]
[1715, 3]
[1377, 2]
[2035, 4]
[2259, 4]
[876, 1]
[2811, 5]
[1588, 3]
[3018, 6]
[2880, 5]
[1332, 2]
[2127, 4]
[4264, 8]
[2649, 5]
[1156, 2]
[2246, 4]
[636, 1]
[3832, 7]
[221, 0]
[4615, 9]
[4202, 8]
[1635, 3]
[2607, 5]
[668, 1]
[130, 0]
[1322, 2]
[4667, 9]
[357, 0]
[2061, 4]
[1283, 2]
[4835, 9]
[2089, 4]
[2545, 5]
[3166, 6]
[553, 1]
[177, 0]
[4027, 8]
[561, 1]
[4792, 9]
[4724, 9]
[91, 0]
[2360, 4]
[75, 0]
[3604, 7]
[1226, 2]
[1384, 2]
[1645, 3]
[4732, 9]
[2646, 5]
[1761, 3]
[1830, 3]
[2359, 4]
[228, 0]
[1261, 2]
[4024, 8]
[2647, 5]
[1888, 3]
[513, 1]
[704, 1]
[1652, 3]
[4643, 9]
[3103, 6]
[197, 0]
[3221, 6]
[842, 1]
[1754, 3]
[4507, 9]
[1028, 2]
[726, 1]
[3742, 7]
[1278, 2]
[814, 1]
[4605, 9]
[4131, 8]
[1367, 2]
[1800, 3]
[1846, 3]
[3886, 7]
[2383, 4]
[1877, 3]
[4898, 9]
[2208, 4]
[4332, 8]
[1342, 2]
[2205, 4]
[3862, 7]
[1398, 2]
[57, 0]
[4009, 8]
[2824, 5]
[2130, 4]
[4246, 8]
[2342, 4]
[3384, 6]
[196, 0]
[642, 1]
[4656, 9]
[1335, 2]
[3878, 7]
[1083, 2]
[2777, 5]
[2542, 5]
[4781, 9]
[4862, 9]
[3054, 6]
[250, 0]
[1179, 2]
[4250, 8]
[4550, 9]
[2198, 4]
[2834, 5]
[12, 0]
[2023, 4]
[1751, 3]
[634, 1]
[3050, 6]
[2026, 4]
[4058, 8]
[898, 1]
[4549, 9]
[2688, 5]
[37, 0]
[3238, 6]
[1038, 2]
[1687, 3]
[3089, 6]
[1536, 3]
[1330, 2]
[2075, 4]
[2899, 5]
[3034, 6]
[4359, 8]
[4014, 8]
[3774, 7]
[829, 1]
[745, 1]
[878, 1]
[2233, 4]
[2045, 4]
[2684, 5]
[2309, 4]
[4215, 8]
[3541, 7]
[1829, 3]
[1796, 3]
[1110, 2]
[678, 1]
[4339, 8]
[3615, 7]
[3026, 6]
[2577, 5]
[4766, 9]
[3175, 6]
[4848, 9]
[850, 1]
[3581, 7]
[85, 0]
[2192, 4]
[4097, 8]
[2772, 5]
[1323, 2]
[27, 0]
[528, 1]
[1872, 3]
[628, 1]
[3332, 6]
[552, 1]
[4152, 8]
[1894, 3]
[2800, 5]
[4875, 9]
[3067, 6]
[1207, 2]
[868, 1]
[1575, 3]
[1232, 2]
[1679, 3]
[393, 0]
[3133, 6]
[4677, 9]
[3116, 6]
[4753, 9]
[29, 0]
[3664, 7]
[156, 0]
[3818, 7]
[3033, 6]
[3574, 7]
[4773, 9]
[4249, 8]
[1586, 3]
[3295, 6]
[3666, 7]
[3114, 6]
[3540, 7]
[4601, 9]
[2043, 4]
[4271, 8]
[2814, 5]
[4883, 9]
[2074, 4]
[4117, 8]
[2768, 5]
[1365, 2]
[2783, 5]
[2682, 5]
[2158, 4]
[1126, 2]
[4057, 8]
[2039, 4]
[48, 0]
[3202, 6]
[3756, 7]
[4040, 8]
[2878, 5]
[1840, 3]
[2802, 5]
[206, 0]
[2122, 4]
[2055, 4]
[3564, 7]
[4324, 8]
[4006, 8]
[1374, 2]
[4650, 9]
[178, 0]
[1042, 2]
[4575, 9]
[233, 0]
[3871, 7]
[1699, 3]
[4722, 9]
[3627, 7]
[2215, 4]
[2206, 4]
[3373, 6]
[1372, 2]
[1217, 2]
[620, 1]
[3705, 7]
[399, 0]
[1264, 2]
[3128, 6]
[3082, 6]
[3638, 7]
[381, 0]
[3777, 7]
[3106, 6]
[4337, 8]
[2278, 4]
[1182, 2]
[2346, 4]
[1268, 2]
[4857, 9]
[1622, 3]
[1774, 3]
[3531, 7]
[3714, 7]
[2391, 4]
[1130, 2]
[4855, 9]
[3702, 7]
[4399, 8]
[4291, 8]
[3568, 7]
[95, 0]
[1604, 3]
[1740, 3]
[1603, 3]
[2516, 5]
[2629, 5]
[1594, 3]
[1900, 3]
[3301, 6]
[2652, 5]
[1198, 2]
[1543, 3]
[568, 1]
[750, 1]
[542, 1]
[3626, 7]
[574, 1]
[1585, 3]
[3108, 6]
[1895, 3]
[4287, 8]
[2081, 4]
[4326, 8]
[3720, 7]
[1514, 3]
[2098, 4]
[4195, 8]
[4083, 8]
[3080, 6]
[3115, 6]
[4818, 9]
[631, 1]
[3565, 7]
[723, 1]
[3632, 7]
[2877, 5]
[1648, 3]
[591, 1]
[1677, 3]
[286, 0]
[2077, 4]
[4244, 8]
[4123, 8]
[3556, 7]
[2228, 4]
[1343, 2]
[3288, 6]
[1638, 3]
[639, 1]
[715, 1]
[2114, 4]
[2298, 4]
[76, 0]
[4853, 9]
[2812, 5]
[2294, 4]
[3374, 6]
[844, 1]
[3392, 6]
[515, 1]
[3278, 6]
[4562, 9]
[2396, 4]
[2271, 4]
[2380, 4]
[3688, 7]
[820, 1]
[2311, 4]
[4126, 8]
[4108, 8]
[605, 1]
[1548, 3]
[2552, 5]
[3642, 7]
[1319, 2]
[1219, 2]
[803, 1]
[3002, 6]
[3515, 7]
[800, 1]
[1824, 3]
[533, 1]
[2815, 5]
[4042, 8]
[2618, 5]
[834, 1]
[2555, 5]
[2692, 5]
[3157, 6]
[3324, 6]
[877, 1]
[3614, 7]
[2595, 5]
[253, 0]
[2219, 4]
[3815, 7]
[4321, 8]
[2135, 4]
[281, 0]
[647, 1]
[2180, 4]
[1273, 2]
[4105, 8]
[2531, 5]
[1579, 3]
[347, 0]
[1599, 3]
[3529, 7]
[2885, 5]
[2710, 5]
[372, 0]
[2289, 4]
[1344, 2]
[2503, 5]
[202, 0]
[4145, 8]
[3888, 7]
[1397, 2]
[4669, 9]
[20, 0]
[4231, 8]
[4156, 8]
[2131, 4]
[119, 0]
[4556, 9]
[1633, 3]
[3674, 7]
[1157, 2]
[1094, 2]
[3076, 6]
[2891, 5]
[1286, 2]
[3763, 7]
[1353, 2]
[3194, 6]
[2593, 5]
[3686, 7]
[4350, 8]
[1154, 2]
[3844, 7]
[4222, 8]
[2681, 5]
[232, 0]
[3341, 6]
[3164, 6]
[4843, 9]
[1208, 2]
[3060, 6]
[4531, 9]
[3386, 6]
[1072, 2]
[1173, 2]
[1890, 3]
[4856, 9]
[1732, 3]
[2637, 5]
[2741, 5]
[400, 0]
[4559, 9]
[1697, 3]
[4363, 8]
[1564, 3]
[272, 0]
[4609, 9]
[4760, 9]
[1807, 3]
[2806, 5]
[1225, 2]
[1670, 3]
[2148, 4]
[244, 0]
[1275, 2]
[3294, 6]
[1064, 2]
[2560, 5]
[512, 1]
[2283, 4]
[4371, 8]
[264, 0]
[1378, 2]
[4022, 8]
[2084, 4]
[4539, 9]
[2596, 5]
[3683, 7]
[3806, 7]
[594, 1]
[1185, 2]
[4276, 8]
[4025, 8]
[1195, 2]
[3822, 7]
[4685, 9]
[2382, 4]
[4111, 8]
[3772, 7]
[4204, 8]
[4555, 9]
[4750, 9]
[134, 0]
[585, 1]
[4120, 8]
[4116, 8]
[870, 1]
[4393, 8]
[190, 0]
[766, 1]
[534, 1]
[804, 1]
[3799, 7]
[2764, 5]
[2261, 4]
[4519, 9]
[2058, 4]
[2774, 5]
[3629, 7]
[344, 0]
[1683, 3]
[1552, 3]
[2727, 5]
[4087, 8]
[54, 0]
[4891, 9]
[3765, 7]
[1163, 2]
[1279, 2]
[2747, 5]
[4543, 9]
[3879, 7]
[2379, 4]
[2376, 4]
[3594, 7]
[2562, 5]
[324, 0]
[2371, 4]
[2832, 5]
[1649, 3]
[1144, 2]
[1300, 2]
[1609, 3]
[3244, 6]
[3827, 7]
[3236, 6]
[2272, 4]
[4378, 8]
[3885, 7]
[847, 1]
[1644, 3]
[1688, 3]
[2328, 4]
[1210, 2]
[198, 0]
[284, 0]
[2185, 4]
[4071, 8]
[3099, 6]
[3193, 6]
[3081, 6]
[1293, 2]
[866, 1]
[693, 1]
[1027, 2]
[4756, 9]
[1789, 3]
[4239, 8]
[3710, 7]
[3370, 6]
[2714, 5]
[4689, 9]
[4240, 8]
[4666, 9]
[2356, 4]
[1851, 3]
[3335, 6]
[3725, 7]
[4621, 9]
[1758, 3]
[3396, 6]
[351, 0]
[2364, 4]
[3172, 6]
[4595, 9]
[721, 1]
[3127, 6]
[124, 0]
[1772, 3]
[2266, 4]
[3177, 6]
[1576, 3]
[1524, 3]
[1526, 3]
[518, 1]
[4738, 9]
[652, 1]
[1147, 2]
[1014, 2]
[2756, 5]
[1240, 2]
[597, 1]
[4037, 8]
[3868, 7]
[4795, 9]
[2858, 5]
[612, 1]
[2218, 4]
[2526, 5]
[4563, 9]
[3232, 6]
[746, 1]
[581, 1]
[4260, 8]
[3853, 7]
[3761, 7]
[3039, 6]
[217, 0]
[2532, 5]
[894, 1]
[3758, 7]
[4076, 8]
[3152, 6]
[1651, 3]
[2303, 4]
[4533, 9]
[3389, 6]
[2869, 5]
[257, 0]
[3197, 6]
[3513, 7]
[3892, 7]
[560, 1]
[1867, 3]
[1739, 3]
[3726, 7]
[2151, 4]
[3226, 6]
[805, 1]
[270, 0]
[56, 0]
[3836, 7]
[173, 0]
[1296, 2]
[84, 0]
[1811, 3]
[3668, 7]
[3252, 6]
[3789, 7]
[3011, 6]
[369, 0]
[699, 1]
[4696, 9]
[3188, 6]
[3776, 7]
[735, 1]
[1151, 2]
[1873, 3]
[3829, 7]
[2277, 4]
[1333, 2]
[728, 1]
[3733, 7]
[2276, 4]
[4315, 8]
[3522, 7]
[238, 0]
[165, 0]
[4644, 9]
[2352, 4]
[2010, 4]
[4854, 9]
[881, 1]
[288, 0]
[4693, 9]
[4786, 9]
[1107, 2]
[4813, 9]
[1655, 3]
[506, 1]
[2203, 4]
[883, 1]
[4263, 8]
[4894, 9]
[3805, 7]
[4577, 9]
[1559, 3]
[665, 1]
[2126, 4]
[3243, 6]
[3569, 7]
[2275, 4]
[92, 0]
[2517, 5]
[4033, 8]
[776, 1]
[3314, 6]
[2805, 5]
[720, 1]
[1832, 3]
[4565, 9]
[3701, 7]
[1090, 2]
[4013, 8]
[537, 1]
[3205, 6]
[4226, 8]
[3312, 6]
[856, 1]
[366, 0]
[3367, 6]
[1581, 3]
[3552, 7]
[1625, 3]
[4353, 8]
[849, 1]
[2614, 5]
[780, 1]
[4007, 8]
[3752, 7]
[4259, 8]
[3213, 6]
[1587, 3]
[3220, 6]
[4681, 9]
[2626, 5]
[836, 1]
[3385, 6]
[254, 0]
[2634, 5]
[4607, 9]
[4589, 9]
[546, 1]
[1547, 3]
[1162, 2]
[3841, 7]
[812, 1]
[89, 0]
[2070, 4]
[1584, 3]
[1190, 2]
[3003, 6]
[4751, 9]
[4173, 8]
[839, 1]
[4306, 8]
[339, 0]
[4141, 8]
[4535, 9]
[3187, 6]
[2290, 4]
[241, 0]
[4309, 8]
[2280, 4]
[1864, 3]
[4754, 9]
[2624, 5]
[378, 0]
[1241, 2]
[4715, 9]
[322, 0]
[2265, 4]
[2518, 5]
[2042, 4]
[3738, 7]
[617, 1]
[4094, 8]
[1360, 2]
[1396, 2]
[187, 0]
[3670, 7]
[545, 1]
[1837, 3]
[3735, 7]
[3084, 6]
[3526, 7]
[2754, 5]
[2173, 4]
[2694, 5]
[3276, 6]
[2052, 4]
[1274, 2]
[4327, 8]
[4628, 9]
[4671, 9]
[2612, 5]
[2146, 4]
[4349, 8]
[4198, 8]
[2841, 5]
[3692, 7]
[1380, 2]
[212, 0]
[3592, 7]
[3217, 6]
[1878, 3]
[3855, 7]
[535, 1]
[2152, 4]
[3383, 6]
[2197, 4]
[1328, 2]
[638, 1]
[1874, 3]
[3136, 6]
[3673, 7]
[3842, 7]
[556, 1]
[706, 1]
[1663, 3]
[679, 1]
[116, 0]
[3253, 6]
[712, 1]
[4890, 9]
[4056, 8]
[249, 0]
[3045, 6]
[4335, 8]
[4282, 8]
[3245, 6]
[2755, 5]
[328, 0]
[811, 1]
[2584, 5]
[3843, 7]
[1630, 3]
[4373, 8]
[4229, 8]
[691, 1]
[235, 0]
[2388, 4]
[1061, 2]
[1879, 3]
[3066, 6]
[225, 0]
[2334, 4]
[246, 0]
[565, 1]
[817, 1]
[3794, 7]
[4032, 8]
[3895, 7]
[1294, 2]
[4545, 9]
[1668, 3]
[1804, 3]
[2597, 5]
[120, 0]
[2789, 5]
[21, 0]
[4252, 8]
[4232, 8]
[3512, 7]
[3698, 7]
[861, 1]
[4081, 8]
[3095, 6]
[290, 0]
[808, 1]
[653, 1]
[4840, 9]
[2030, 4]
[3399, 6]
[4316, 8]
[3219, 6]
[1820, 3]
[2713, 5]
[4765, 9]
[2840, 5]
[3092, 6]
[2339, 4]
[3630, 7]
[4225, 8]
[890, 1]
[1326, 2]
[2511, 5]
[3162, 6]
[3207, 6]
[59, 0]
[4662, 9]
[1243, 2]
[1855, 3]
[81, 0]
[753, 1]
[4012, 8]
[1012, 2]
[2735, 5]
[3620, 7]
[4526, 9]
[2893, 5]
[310, 0]
[2212, 4]
[3281, 6]
[2187, 4]
[1684, 3]
[4822, 9]
[303, 0]
[180, 0]
[1568, 3]
[4149, 8]
[2651, 5]
[3020, 6]
[3655, 7]
[2861, 5]
[2169, 4]
[3142, 6]
[319, 0]
[3100, 6]
[2632, 5]
[882, 1]
[317, 0]
[1077, 2]
[1289, 2]
[3154, 6]
[4728, 9]
[4385, 8]
[3359, 6]
[2286, 4]
[88, 0]
[578, 1]
[1282, 2]
[1640, 3]
[1236, 2]
[4114, 8]
[663, 1]
[1544, 3]
[4212, 8]
[314, 0]
[765, 1]
[4558, 9]
[708, 1]
[2510, 5]
[1066, 2]
[3593, 7]
[1720, 3]
[732, 1]
[1084, 2]
[141, 0]
[3596, 7]
[4654, 9]
[1334, 2]
[3375, 6]
[1523, 3]
[4262, 8]
[503, 1]
[1308, 2]
[289, 0]
[320, 0]
[1757, 3]
[4297, 8]
[4133, 8]
[1170, 2]
[4675, 9]
[4055, 8]
[3641, 7]
[892, 1]
[2037, 4]
[1385, 2]
[68, 0]
[3273, 6]
[4191, 8]
[4187, 8]
[749, 1]
[4561, 9]
[4867, 9]
[3297, 6]
[2186, 4]
[645, 1]
[2304, 4]
[1672, 3]
[160, 0]
[4214, 8]
[3292, 6]
[4284, 8]
[2213, 4]
[1773, 3]
[1138, 2]
[1639, 3]
[3579, 7]
[2707, 5]
[2199, 4]
[1680, 3]
[2299, 4]
[2068, 4]
[3161, 6]
[3093, 6]
[4241, 8]
[1501, 3]
[891, 1]
[2038, 4]
[1654, 3]
[2177, 4]
[3096, 6]
[1224, 2]
[4527, 9]
[899, 1]
[1060, 2]
[4135, 8]
[4046, 8]
[1834, 3]
[3025, 6]
[4599, 9]
[801, 1]
[2872, 5]
[3619, 7]
[4805, 9]
[2116, 4]
[3754, 7]
[2120, 4]
[3631, 7]
[3333, 6]
[1827, 3]
[222, 0]
[865, 1]
[3867, 7]
[115, 0]
[96, 0]
[1276, 2]
[3098, 6]
[3364, 6]
[2874, 5]
[3563, 7]
[2308, 4]
[3637, 7]
[4088, 8]
[4257, 8]
[1109, 2]
[83, 0]
[3606, 7]
[2829, 5]
[1297, 2]
[1598, 3]
[773, 1]
[1388, 2]
[3609, 7]
[3287, 6]
[541, 1]
[3849, 7]
[4224, 8]
[4067, 8]
[3355, 6]
[2537, 5]
[4278, 8]
[689, 1]
[230, 0]
[609, 1]
[2012, 4]
[2254, 4]
[2759, 5]
[2856, 5]
[1887, 3]
[3151, 6]
[1862, 3]
[4633, 9]
[1515, 3]
[1876, 3]
[2386, 4]
[4672, 9]
[1512, 3]
[2115, 4]
[4623, 9]
[2377, 4]
[1561, 3]
[42, 0]
[4313, 8]
[558, 1]
[3350, 6]
[664, 1]
[3864, 7]
[3302, 6]
[2666, 5]
[2541, 5]
[2029, 4]
[3322, 6]
[1088, 2]
[1766, 3]
[2204, 4]
[1356, 2]
[299, 0]
[2524, 5]
[783, 1]
[69, 0]
[2267, 4]
[45, 0]
[3548, 7]
[2041, 4]
[3757, 7]
[136, 0]
[4572, 9]
[3820, 7]
[2818, 5]
[3381, 6]
[4659, 9]
[1745, 3]
[1183, 2]
[3371, 6]
[3229, 6]
[1836, 3]
[398, 0]
[3173, 6]
[4871, 9]
[390, 0]
[2255, 4]
[3744, 7]
[2897, 5]
[3811, 7]
[2260, 4]
[3064, 6]
[3643, 7]
[3008, 6]
[3695, 7]
[2886, 5]
[3231, 6]
[1682, 3]
[789, 1]
[1325, 2]
[4684, 9]
[548, 1]
[674, 1]
[4357, 8]
[4099, 8]
[4708, 9]
[2864, 5]
[4552, 9]
[4140, 8]
[1607, 3]
[644, 1]
[4530, 9]
[1831, 3]
[1569, 3]
[737, 1]
[4030, 8]
[1730, 3]
[4170, 8]
[4308, 8]
[1808, 3]
[4242, 8]
[193, 0]
[4794, 9]
[630, 1]
[4379, 8]
[1611, 3]
[3712, 7]
[3117, 6]
[4618, 9]
[1627, 3]
[4800, 9]
[3261, 6]
[345, 0]
[3770, 7]
[66, 0]
[1395, 2]
[1257, 2]
[3854, 7]
[3057, 6]
[348, 0]
[1029, 2]
[855, 1]
[4579, 9]
[2124, 4]
[3633, 7]
[392, 0]
[1317, 2]
[4142, 8]
[3192, 6]
[738, 1]
[4066, 8]
[1844, 3]
[2839, 5]
[710, 1]
[4851, 9]
[2090, 4]
[4162, 8]
[157, 0]
[4784, 9]
[3687, 7]
[2548, 5]
[1595, 3]
[1229, 2]
[4015, 8]
[1555, 3]
[2117, 4]
[1842, 3]
[2066, 4]
[2069, 4]
[332, 0]
[16, 0]
[2887, 5]
[1037, 2]
[2604, 5]
[1103, 2]
[4568, 9]
[3628, 7]
[2602, 5]
[1134, 2]
[896, 1]
[294, 0]
[3325, 6]
[4819, 9]
[3722, 7]
[3122, 6]
[2220, 4]
[3740, 7]
[231, 0]
[1788, 3]
[2110, 4]
[2520, 5]
[544, 1]
[2561, 5]
[4510, 9]
[3267, 6]
[4084, 8]
[3214, 6]
[1823, 3]
[1168, 2]
[835, 1]
[2273, 4]
[2753, 5]
[1669, 3]
[2258, 4]
[1121, 2]
[4747, 9]
[1513, 3]
[2248, 4]
[1095, 2]
[4803, 9]
[3518, 7]
[2854, 5]
[3685, 7]
[1885, 3]
[3517, 7]
[1078, 2]
[3012, 6]
[2274, 4]
[2171, 4]
[1716, 3]
[3280, 6]
[1312, 2]
[2876, 5]
[4274, 8]
[3663, 7]
[4629, 9]
[122, 0]
[1115, 2]
[4885, 9]
[1116, 2]
[833, 1]
[736, 1]
[1345, 2]
[2523, 5]
[4125, 8]
[1521, 3]
[4254, 8]
[2132, 4]
[3087, 6]
[3680, 7]
[371, 0]
[2722, 5]
[4778, 9]
[4613, 9]
[2365, 4]
[1566, 3]
[4098, 8]
[4893, 9]
[658, 1]
[1255, 2]
[4739, 9]
[158, 0]
[3184, 6]
[4051, 8]
[3326, 6]
[1899, 3]
[869, 1]
[4398, 8]
[3028, 6]
[4290, 8]
[102, 0]
[2633, 5]
[3583, 7]
[51, 0]
[396, 0]
[3040, 6]
[3320, 6]
[4884, 9]
[3741, 7]
[150, 0]
[2837, 5]
[1868, 3]
[4796, 9]
[2367, 4]
[1200, 2]
[3343, 6]
[4849, 9]
[1782, 3]
[778, 1]
[2341, 4]
[3621, 7]
[353, 0]
[1727, 3]
[3222, 6]
[2318, 4]
[4758, 9]
[2522, 5]
[1177, 2]
[2813, 5]
[4538, 9]
[3729, 7]
[1709, 3]
[696, 1]
[1606, 3]
[4020, 8]
[1531, 3]
[796, 1]
[4668, 9]
[2558, 5]
[2678, 5]
[79, 0]
[3704, 7]
[239, 0]
[838, 1]
[4345, 8]
[1373, 2]
[2793, 5]
[4719, 9]
[1256, 2]
[571, 1]
[767, 1]
[2399, 4]
[4837, 9]
[3671, 7]
[2723, 5]
[4174, 8]
[4164, 8]
[2327, 4]
[1707, 3]
[1743, 3]
[1858, 3]
[4740, 9]
[845, 1]
[4375, 8]
[1781, 3]
[1086, 2]
[4584, 9]
[4236, 8]
[3700, 7]
[4688, 9]
[763, 1]
[2696, 5]
[4146, 8]
[94, 0]
[4272, 8]
[3299, 6]
[4008, 8]
[3068, 6]
[2345, 4]
[1209, 2]
[1689, 3]
[3134, 6]
[4062, 8]
[3180, 6]
[508, 1]
[4567, 9]
[1184, 2]
[862, 1]
[2550, 5]
[698, 1]
[2828, 5]
[4706, 9]
[2873, 5]
[2616, 5]
[4144, 8]
[863, 1]
[2627, 5]
[4183, 8]
[2044, 4]
[2662, 5]
[2690, 5]
[1574, 3]
[2669, 5]
[1259, 2]
[3689, 7]
[1562, 3]
[4569, 9]
[2740, 5]
[2333, 4]
[2301, 4]
[3094, 6]
[1813, 3]
[2372, 4]
[4777, 9]
[1213, 2]
[3237, 6]
[1007, 2]
[1044, 2]
[3006, 6]
[3821, 7]
[3616, 7]
[3379, 6]
[1310, 2]
[646, 1]
[1704, 3]
[874, 1]
[3764, 7]
[3349, 6]
[4614, 9]
[2564, 5]
[1653, 3]
[3356, 6]
[4150, 8]
[4161, 8]
[1013, 2]
[2573, 5]
[900, 1]
[350, 0]
[1528, 3]
[572, 1]
[3539, 7]
[4068, 8]
[4303, 8]
[4181, 8]
[277, 0]
[385, 0]
[1076, 2]
[3636, 7]
[4513, 9]
[2743, 5]
[2336, 4]
[3657, 7]
[2826, 5]
[1203, 2]
[4608, 9]
[1537, 3]
[80, 0]
[2344, 4]
[675, 1]
[752, 1]
[871, 1]
[1102, 2]
[1124, 2]
[4238, 8]
[265, 0]
[3196, 6]
[3804, 7]
[4041, 8]
[108, 0]
[1567, 3]
[199, 0]
[2234, 4]
[1838, 3]
[2648, 5]
[2639, 5]
[3865, 7]
[18, 0]
[686, 1]
[2355, 4]
[4769, 9]
[2635, 5]
[4858, 9]
[857, 1]
[1390, 2]
[2866, 5]
[722, 1]
[4711, 9]
[781, 1]
[2643, 5]
[3323, 6]
[4196, 8]
[44, 0]
[3575, 7]
[171, 0]
[3875, 7]
[1111, 2]
[4085, 8]
[4870, 9]
[78, 0]
[4560, 9]
[4064, 8]
[3873, 7]
[2721, 5]
[1897, 3]
[3746, 7]
[4348, 8]
[1617, 3]
[2237, 4]
[2210, 4]
[1204, 2]
[3848, 7]
[1778, 3]
[4508, 9]
[2642, 5]
[3824, 7]
[818, 1]
[4104, 8]
[3659, 7]
[1784, 3]
[3778, 7]
[1009, 2]
[4647, 9]
[1041, 2]
[2240, 4]
[4752, 9]
[3097, 6]
[1371, 2]
[4132, 8]
[1711, 3]
[2580, 5]
[3571, 7]
[3361, 6]
[3511, 7]
[4286, 8]
[1558, 3]
[3672, 7]
[514, 1]
[1681, 3]
[2827, 5]
[2563, 5]
[129, 0]
[363, 0]
[2546, 5]
[3038, 6]
[1180, 2]
[2890, 5]
[2165, 4]
[1696, 3]
[4520, 9]
[3876, 7]
[2195, 4]
[3329, 6]
[4045, 8]
[2184, 4]
[139, 0]
[1631, 3]
[4307, 8]
[4171, 8]
[4193, 8]
[701, 1]
[4267, 8]
[4678, 9]
[4269, 8]
[852, 1]
[2791, 5]
[4714, 9]
[2196, 4]
[1572, 3]
[4333, 8]
[4383, 8]
[1019, 2]
[2006, 4]
[1541, 3]
[1718, 3]
[601, 1]
[1843, 3]
[4256, 8]
[1819, 3]
[259, 0]
[672, 1]
[3360, 6]
[549, 1]
[1049, 2]
[3587, 7]
[761, 1]
[4598, 9]
[137, 0]
[70, 0]
[4673, 9]
[2881, 5]
[4892, 9]
[2387, 4]
[4268, 8]
[1666, 3]
[1244, 2]
[3167, 6]
[4734, 9]
[3032, 6]
[4864, 9]
[4548, 9]
[2807, 5]
[3346, 6]
[4288, 8]
[4392, 8]
[2736, 5]
[3070, 6]
[3063, 6]
[2073, 4]
[1892, 3]
[1140, 2]
[1525, 3]
[819, 1]
[3775, 7]
[3308, 6]
[1266, 2]
[4073, 8]
[792, 1]
[3703, 7]
[4078, 8]
[529, 1]
[1519, 3]
[690, 1]
[657, 1]
[2291, 4]
[3817, 7]
[3528, 7]
[3780, 7]
[4679, 9]
[1539, 3]
[4518, 9]
[1859, 3]
[1612, 3]
[4122, 8]
[2161, 4]
[886, 1]
[2514, 5]
[1270, 2]
[3085, 6]
[3588, 7]
[2598, 5]
[3019, 6]
[755, 1]
[4658, 9]
[4119, 8]
[3198, 6]
[4248, 8]
[3061, 6]
[724, 1]
[4566, 9]
[1106, 2]
[1152, 2]
[1511, 3]
[397, 0]
[149, 0]
[4820, 9]
[4185, 8]
[1535, 3]
[2163, 4]
[2305, 4]
[3051, 6]
[3263, 6]
[3265, 6]
[4540, 9]
[4640, 9]
[1339, 2]
[268, 0]
[2594, 5]
[2644, 5]
[99, 0]
[2279, 4]
[3143, 6]
[3005, 6]
[1628, 3]
[3582, 7]
[4537, 9]
[1839, 3]
[3814, 7]
[1252, 2]
[283, 0]
[3260, 6]
[3591, 7]
[2390, 4]
[4100, 8]
[2625, 5]
[4611, 9]
[1237, 2]
[2076, 4]
[1233, 2]
[3209, 6]
[138, 0]
[107, 0]
[4694, 9]
[4110, 8]
[2708, 5]
[3397, 6]
[2691, 5]
[4211, 8]
[2239, 4]
[4641, 9]
[4536, 9]
[3030, 6]
[316, 0]
[3676, 7]
[813, 1]
[2566, 5]
[1783, 3]
[2088, 4]
[2050, 4]
[4253, 8]
[2263, 4]
[1216, 2]
[633, 1]
[4305, 8]
[4630, 9]
[3510, 7]
[867, 1]
[1713, 3]
[3004, 6]
[87, 0]
[2575, 5]
[2400, 4]
[145, 0]
[4354, 8]
[577, 1]
[4631, 9]
[1719, 3]
[1509, 3]
[1265, 2]
[3150, 6]
[2788, 5]
[3835, 7]
[1557, 3]
[2178, 4]
[4517, 9]
[694, 1]
[2700, 5]
[52, 0]
[858, 1]
[4367, 8]
[4228, 8]
[570, 1]
[2659, 5]
[543, 1]
[3834, 7]
[181, 0]
[4048, 8]
[2368, 4]
[4223, 8]
[2119, 4]
[2238, 4]
[2843, 5]
[2521, 5]
[4143, 8]
[3697, 7]
[376, 0]
[3792, 7]
[2752, 5]
[1746, 3]
[3570, 7]
[1797, 3]
[3802, 7]
[522, 1]
[4112, 8]
[1046, 2]
[3304, 6]
[730, 1]
[1313, 2]
[4645, 9]
[1786, 3]
[1071, 2]
[2072, 4]
[3254, 6]
[587, 1]
[860, 1]
[90, 0]
[189, 0]
[1051, 2]
[3773, 7]
[2630, 5]
[3, 0]
[774, 1]
[2803, 5]
[2556, 5]
[2105, 4]
[4806, 9]
[2529, 5]
[368, 0]
[2190, 4]
[2249, 4]
[1392, 2]
[2679, 5]
[2794, 5]
[3597, 7]
[2557, 5]
[330, 0]
[4270, 8]
[1068, 2]
[1563, 3]
[635, 1]
[2144, 4]
[1503, 3]
[192, 0]
[2808, 5]
[1347, 2]
[3882, 7]
[4899, 9]
